筆畫數,漢字
0,風
3,颩
4,颬
5,颭
5,颮
5,颯
5,颱
6,颲
6,颳
8,颶
9,颸
9,颺
10,颻
10,颼
10,颽
10,颾
10,颿
10,飀
11,飁
11,飂
11,飄
12,飆
12,飉
13,飋
18,飌
