筆畫數,漢字
0,彳
3,彴
4,彶
4,彷
4,彸
4,役
5,彼
5,彽
5,彾
5,彿
5,往
5,征
5,徂
6,待
6,徆
6,徇
6,很
6,徉
6,徊
6,律
6,後
7,徐
7,徑
7,徒
8,徖
8,得
8,徘
8,徙
8,徛
8,徜
8,從
8,徟
8,徠
9,御
9,徥
9,徦
9,徨
9,復
9,循
9,徫
10,徬
10,徭
10,微
10,徯
11,徲
12,徵
12,徶
12,德
12,徹
13,徻
13,徼
14,徽
14,徾
16,徿
16,忁
17,忀
