筆畫數,漢字
0,羽
3,羾
3,羿
4,翀
4,翁
4,翂
4,翃
4,翅
5,翇
5,翉
5,翊
5,翋
5,翌
5,翍
5,翎
5,翏
5,翐
5,翑
5,習
6,翔
6,翕
6,翗
7,翛
7,翜
8,翞
8,翟
8,翠
8,翡
8,翢
8,翣
9,翥
9,翦
9,翨
9,翩
9,翪
9,翫
9,翬
9,翭
10,翮
10,翯
10,翰
10,翱
11,翲
11,翳
11,翴
12,翷
12,翸
12,翹
12,翻
12,翼
13,翽
13,翾
14,翿
14,耀
