筆畫數,漢字
0,鹿
2,麀
2,麂
4,麃
5,麆
5,麇
5,麈
6,麉
6,麊
6,麋
7,麌
7,麍
7,麎
7,麐
8,麑
8,麒
8,麓
8,麔
8,麕
8,麗
9,麙
9,麚
9,麛
10,麜
10,麝
12,麟
13,麠
14,麡
22,麤
