筆畫數,漢字
0,殳
5,段
5,殶
6,殷
7,𣪘
7,殺
8,殼
8,殽
9,殿
9,毀
10,毃
10,毄
11,毅
11,毆
12,毇
12,毈
15,毉
19,毊
