筆畫數,漢字
0,歹
1,歺
2,死
4,歾
4,歿
4,殀
5,殂
5,殃
5,殄
5,殆
6,殈
6,殉
6,殊
7,殌
7,殍
7,殎
7,殏
7,殑
8,殔
8,殕
8,殖
8,殗
8,殘
8,殙
9,殛
10,殞
10,殟
10,殠
11,殢
11,殣
11,殤
11,殥
11,殦
12,殧
12,殪
12,殫
13,殭
13,殮
14,殯
15,殰
17,殲
