筆畫數,漢字
0,鬼
4,鬾
4,鬿
4,魁
4,魂
5,魃
5,魄
5,魅
5,魆
7,魈
8,魊
8,魋
8,魌
8,魍
8,魎
8,魏
11,魑
11,魒
11,魔
12,魕
12,魖
14,魘
14,魙
