筆畫數,漢字
0,耒
3,耔
4,耕
4,耖
4,耗
4,耘
4,耙
5,耛
5,耜
5,耞
5,耟
7,耡
8,耤
9,耦
10,耨
10,耩
10,耪
11,耬
15,耰
