筆畫數,漢字
0,子
0,孑
0,孓
1,孔
2,孕
3,孖
3,字
3,存
4,孚
4,孛
4,孜
4,孝
5,孟
5,孢
5,季
5,孤
5,孥
6,孩
7,孫
7,孬
7,屘
8,孮
8,孰
9,孱
9,孲
10,孳
11,孵
11,孷
13,學
14,孺
14,孻
17,孽
19,孿
