筆畫數,漢字
0,白
1,百
1,癿
2,皀
2,皁
2,皂
3,的
4,皆
4,皇
4,皈
5,皉
5,皊
5,皋
6,皎
6,皏
7,皒
7,皓
7,皕
7,皖
8,皙
10,皚
10,皛
10,皜
10,皝
10,皞
12,皤
13,皦
15,皪
15,皫
18,皭
