筆畫數,漢字
0,广
2,庀
2,庂
3,𢇛
3,庄
4,庇
4,庈
4,庉
4,床
4,庋
4,庌
4,庍
4,序
5,底
5,庖
5,店
5,庙
5,庚
5,庛
5,府
6,㡿
6,庠
6,庢
6,庣
6,庤
6,庥
6,度
7,座
7,庨
7,庪
7,庫
7,庬
7,庭
7,庮
8,庰
8,庱
8,庲
8,庳
8,庴
8,庵
8,庶
8,康
8,庸
8,庹
9,庾
9,庿
9,廁
9,廂
9,廊
10,廅
10,廆
10,廇
10,廈
10,廉
10,廋
10,廌
11,廄
11,廎
11,廑
11,廒
11,廓
11,廔
11,廕
11,廖
11,廗
11,廘
12,廙
12,廚
12,廛
12,廜
12,廝
12,廞
12,廟
12,廠
12,廡
12,廢
12,廣
13,廥
13,廦
13,廧
13,廨
13,廩
16,廬
17,廮
17,廯
18,廱
19,廲
22,廳
