筆畫數,漢字
0,走
2,赲
2,赳
2,赴
3,赶
3,起
3,赸
4,赹
4,赻
4,赽
5,趀
5,趁
5,趄
5,超
5,趉
5,越
6,趌
6,趍
6,趎
6,趏
6,趐
6,趑
6,趒
6,趓
6,趔
7,趕
7,趖
7,趙
8,趛
8,趜
8,趟
8,趠
8,趡
8,趣
9,趥
9,趧
10,趨
12,趪
12,趫
12,趬
12,趭
13,趮
14,趯
19,趲
