筆畫數,漢字
0,食
2,飢
2,飣
2,飤
3,飥
3,飧
4,飩
4,飪
4,飫
4,飭
4,飯
4,飲
5,飴
5,飶
5,飹
5,飼
5,飽
5,飾
6,飺
6,餀
6,餂
6,餃
6,餇
6,餈
6,餉
6,養
6,餌
7,𩛥
7,餐
7,餑
7,餒
7,餓
7,餔
7,餕
7,餖
7,餗
7,餘
8,餅
8,餚
8,餛
8,餞
8,餟
8,餡
8,餤
8,餥
8,餧
8,館
8,餩
9,餪
9,餫
9,餬
9,餭
9,餮
9,餯
9,餰
9,餱
9,餲
9,餳
9,餵
10,餺
10,餼
10,餽
10,餾
10,餿
10,饁
11,饃
11,饅
11,饇
11,饈
11,饉
12,饋
12,饌
12,饎
12,饐
12,饑
12,饒
12,饓
13,饔
13,饕
13,饖
13,饗
13,饘
13,饙
14,䉵
14,饛
14,饜
15,籑
17,饞
17,饟
19,饡
