筆畫數,漢字
0,頁
2,頂
2,頃
2,頄
3,項
3,順
3,頇
3,須
4,頊
4,頌
4,頍
4,頎
4,頏
4,預
4,頑
4,頒
4,頓
5,頖
5,頗
5,領
6,頛
6,頜
6,頝
6,頞
6,頠
6,頡
6,頦
6,頧
6,頨
6,頩
6,頫
7,頤
7,頭
7,頯
7,頰
7,頲
7,頵
7,頷
7,頸
7,頹
7,頻
8,顁
8,顃
8,顄
8,顅
8,顆
8,顉
8,顊
9,題
9,額
9,顎
9,顏
9,顐
9,顑
9,顒
9,顓
10,顗
10,願
10,顙
10,顛
10,顜
10,顝
10,類
11,顟
11,顠
11,顢
11,顣
12,顤
12,顥
12,顧
13,顩
13,顪
13,顫
14,顯
15,顰
16,顱
16,顲
18,顳
18,顴
