筆畫數,漢字
0,角
2,觓
2,觔
4,觕
4,觖
4,觗
4,觙
5,觚
5,觛
5,觝
6,觜
6,觟
6,觠
6,觡
6,觢
6,解
6,觤
6,觥
6,触
7,觨
7,觩
7,觫
8,觬
8,觭
9,觰
9,觱
10,觲
10,觳
11,觴
12,觶
13,觷
13,觸
14,觺
15,觻
15,觼
16,觾
18,觿
