筆畫數,漢字
0,羊
1,羋
2,羌
3,羍
3,美
3,羑
4,羒
4,羔
4,羖
5,羕
5,羚
5,羛
5,羜
5,羝
5,羞
6,羠
6,羡
6,羢
7,群
7,羥
7,羦
7,羧
7,羨
7,義
9,羬
9,羭
9,羯
9,羰
10,羱
10,羲
12,羳
12,羵
13,羶
13,羷
13,羸
13,羹
14,羺
15,羻
15,羼
