筆畫數,漢字
0,尸
1,尹
1,尺
2,尻
2,尼
4,尾
4,尿
4,局
4,屁
5,屄
5,居
5,屆
5,屇
5,屈
6,屋
6,屌
6,屍
6,屎
6,屏
7,屐
7,屑
7,屔
7,展
7,屖
8,屙
8,屜
8,屝
9,屠
11,屢
11,屣
12,層
12,履
12,屧
14,屨
15,屩
15,屪
18,屬
21,屭
