筆畫數,漢字
0,米
2,籵
3,籸
3,籹
3,籺
3,籽
3,籿
3,粀
3,粁
4,粄
4,粅
4,粈
4,粉
4,粊
4,粌
4,粍
4,粑
5,粒
5,粔
5,粕
5,粖
5,粗
5,粘
5,粣
6,粞
6,粟
6,粡
6,粢
6,粥
6,粧
6,粨
7,粮
7,粯
7,粱
7,粲
7,粳
7,粴
7,粵
8,粹
8,粺
8,粻
8,粼
8,粽
8,精
8,粿
9,糅
9,糈
9,糉
9,糊
9,糋
9,糌
10,糐
10,糑
10,糒
10,糔
10,糕
10,糖
10,糗
11,糙
11,糜
11,糝
11,糞
11,糟
11,糠
11,糢
11,糨
12,糧
13,糪
13,糬
13,糭
14,糮
14,糯
14,糰
15,糲
16,糱
16,糴
19,糶
21,糷
