筆畫數,漢字
0,虍
2,虎
3,虐
4,虒
4,虓
4,虔
5,處
5,虖
5,虙
6,虛
6,虜
7,虞
7,號
8,虡
9,虢
9,虣
10,虤
10,虥
11,虧
11,虨
12,虩
20,虪
