筆畫數,漢字
0,弓
1,弔
1,引
2,弗
2,弘
3,弚
3,弛
4,弝
4,弟
5,弢
5,弣
5,弤
5,弦
5,弧
5,弨
5,弩
6,弭
6,弮
7,弰
7,弱
7,弳
8,張
8,弶
8,強
8,弸
9,弼
10,彀
11,彃
11,彄
12,彆
12,彈
12,彉
13,彊
13,彋
14,彌
19,彎
20,彏
