筆畫數,漢字
0,黑
3,黓
4,黔
4,黕
4,黖
4,默
5,黚
5,黛
5,黜
5,黝
5,點
6,黟
6,黠
8,黤
8,黥
8,黦
8,黧
8,黨
9,黫
9,黭
9,黮
10,黰
11,黲
11,黳
11,黴
13,黵
14,黶
15,黷
