筆畫數,漢字
0,鼠
4,鼢
4,鼣
4,鼤
5,鼥
5,鼨
5,鼩
5,鼪
5,鼫
5,鼬
6,鼭
7,鼮
7,鼯
7,鼰
8,鼱
9,鼲
9,鼳
9,鼴
9,鼵
10,鼶
10,鼷
10,鼸
