筆畫數,漢字
0,厂
2,厄
3,厈
4,厊
5,厎
5,厏
6,厒
6,厓
6,厔
7,厖
7,厗
7,厘
7,厙
7,厚
8,厜
8,厝
8,厞
8,原
9,𠩺
10,厤
10,厥
10,厧
12,厬
12,厭
13,厲
17,厴
