筆畫數,漢字
0,欠
2,次
4,欣
4,欥
5,㰦
5,欨
6,欬
6,欭
6,欯
6,欱
7,欲
7,欳
7,欴
7,欶
7,欷
7,欸
8,欹
8,欺
8,欻
8,欼
8,欽
8,款
8,欿
9,歁
9,歂
9,歃
9,歅
9,歆
9,歇
9,歈
10,歉
10,歊
10,歋
10,歌
10,歍
11,歎
11,歐
11,歑
12,歔
12,歕
12,歖
12,歙
13,歛
13,歜
14,歞
14,歟
15,歠
18,歡
