筆畫數,漢字
0,攴
2,收
2,攷
3,攸
3,改
3,攻
3,攼
4,𢻻
4,攽
4,放
4,政
5,敁
5,敃
5,故
6,敆
6,效
6,敉
6,敊
7,㪋
7,敏
7,救
7,敓
7,敔
7,敕
7,敖
7,敗
7,敘
7,教
8,敜
8,敝
8,敞
8,敢
8,散
8,敤
8,敥
8,敦
8,敧
8,敨
8,敪
9,敬
9,敯
10,敲
10,敳
11,整
11,敵
11,敶
11,敷
11,數
11,敹
11,敺
11,敻
12,敼
12,敿
13,斀
13,斁
13,斂
14,斃
15,斄
