筆畫數,漢字
0,囗
1,𡆠
2,囚
2,四
3,囝
3,回
3,囟
3,因
3,囡
4,囤
4,囥
4,囧
4,囪
4,囫
4,囮
4,困
5,囷
5,囹
5,固
6,囿
7,圁
7,圂
7,圃
7,圄
8,圇
8,圈
8,圉
8,圊
8,國
9,圌
9,圍
10,園
10,圓
10,圔
11,圖
11,團
12,圚
13,圛
13,圜
23,圞
