筆畫數,漢字
0,气
1,氕
2,氖
2,氘
3,氙
3,氚
4,氛
4,氝
5,氟
5,氠
5,氡
6,氣
6,氤
6,氥
6,氦
6,氧
6,氨
7,氪
7,氫
8,氬
8,氮
8,氯
8,氰
10,氳
