筆畫數,漢字
0,戈
1,戉
1,戊
2,𢦏
2,戌
2,戍
2,戎
3,𢦔
3,成
3,我
3,戒
4,戔
4,戕
4,或
6,戙
7,戚
7,戛
8,戟
9,戠
9,戡
9,戢
9,戣
9,戤
9,戥
10,戧
10,戩
10,截
10,戫
11,戭
11,戮
12,戰
13,戲
14,戳
14,戴
