筆畫數,漢字
0,缶
3,缸
4,缹
4,缺
5,缽
6,缾
6,缿
10,罃
11,罄
11,罅
12,罈
13,罊
13,罋
14,罌
15,罍
16,罏
17,𦉢
18,罐
