筆畫數,漢字
0,隹
2,隻
2,隼
3,隿
3,雀
4,雁
4,雂
4,雃
4,雄
4,雅
4,集
4,雇
4,雈
5,雉
5,雊
5,雋
5,雌
5,雍
5,雎
6,雒
7,雓
8,雔
8,雕
9,雖
10,雗
10,雘
10,雙
10,雚
10,雛
10,雜
10,雝
10,雞
10,雟
11,雡
11,離
11,難
16,雥
20,雧
