筆畫數,漢字
0,毛
4,毞
5,毠
6,毢
6,毣
6,毤
6,毦
6,毧
6,毨
7,毫
7,毬
8,毯
8,毰
8,毲
8,毳
9,毷
9,毸
9,毹
9,毻
9,毼
9,毽
10,毾
11,毿
11,氀
11,氁
11,氂
12,氃
12,氄
12,氅
12,氆
13,氈
13,氉
14,氋
15,氌
18,氍
