筆畫數,漢字
0,月
2,有
4,朋
4,服
5,朏
5,朐
6,朒
6,朓
6,朔
6,朕
7,朗
7,朘
7,望
8,朝
8,期
9,𣎆
9,朠
9,朡
10,朢
12,朣
14,朦
16,朧
