筆畫數,漢字
0,髟
3,髡
4,髣
4,髦
4,髧
5,髫
5,髬
5,髭
5,髮
5,髯
5,髱
5,髲
5,髳
6,髶
6,髷
6,髹
6,髺
6,髻
7,髼
7,髽
7,髾
7,鬁
8,鬃
8,鬄
8,鬅
8,鬆
8,鬈
9,鬊
9,鬋
9,鬌
9,鬍
9,鬎
10,鬐
10,鬑
10,鬒
11,鬕
11,鬖
11,鬗
11,鬘
12,鬙
12,鬚
13,鬞
13,鬟
13,鬠
14,鬢
15,鬣
17,鬤
