筆畫數,漢字
0,豸
3,豹
3,豺
3,豻
4,豽
5,貀
5,貁
5,貂
6,貄
6,貅
6,貆
6,貉
6,貊
7,貌
7,貍
8,貏
9,貐
9,貑
9,貒
9,貓
10,貔
10,貕
11,貗
11,貘
11,貙
12,貚
20,貜
