筆畫數,漢字
0,皿
3,盂
4,盃
4,盄
4,盅
4,盆
4,盈
5,盉
5,益
5,盍
5,盎
6,盒
6,盓
6,盔
7,盚
7,盛
7,盜
8,盝
8,盞
8,盟
9,盡
9,監
10,盤
11,䀇
11,盥
11,盦
11,盧
12,盨
12,盩
12,盪
13,盬
15,盭
