筆畫數,漢字
1,勺
2,勻
2,勼
2,勾
2,勿
3,匄
3,包
3,匆
4,匈
5,匉
6,匊
6,匋
7,匍
7,甮
8,匎
9,匏
9,匐
10,匑
10,匒
