筆畫數,漢字
0,方
2,㫃
4,斻
4,於
5,施
5,斿
6,旁
6,旂
6,旃
6,旄
6,旅
6,旆
7,旋
7,旌
7,旍
7,旎
7,族
8,旐
9,旒
9,旓
10,旖
10,旗
13,旚
14,旛
15,旝
15,旞
16,旟
