筆畫數,漢字
0,見
4,規
4,覓
4,視
5,覕
5,覗
5,覘
6,覛
6,覜
7,覝
7,覞
7,覟
7,覡
8,覢
8,覣
8,覤
9,覦
9,親
10,覬
10,覭
10,覮
10,覯
11,覲
12,覶
12,覷
13,覹
13,覺
14,覽
15,覾
15,覿
18,觀
