筆畫數,漢字
0,巾
1,巿
1,帀
2,市
2,布
2,帄
3,帆
4,帊
4,希
4,帎
5,帑
5,帔
5,帕
5,帖
5,帗
5,帘
5,帙
5,帚
5,帛
6,帝
6,帟
6,帠
6,帡
6,帢
6,帣
6,帤
6,帥
7,帨
7,帩
7,師
7,席
8,帳
8,帴
8,帶
8,帷
8,常
9,帽
9,帾
9,幀
9,幁
9,幃
9,幄
9,幅
10,幊
10,幋
10,幌
10,幍
10,幎
10,幏
11,幓
11,幔
11,幕
11,幗
11,幘
11,幙
11,幛
12,幜
12,幝
12,幟
12,幠
12,幡
12,幢
12,幣
13,幦
13,幧
13,幨
13,幩
14,幪
14,幫
14,幬
15,幭
15,幮
15,幯
16,幰
