筆畫數,漢字
0,大
0,夨
1,天
1,太
1,夫
1,夬
1,夭
2,央
2,夯
2,失
3,夷
3,夸
3,夼
4,夾
4,奀
5,㚔
5,奄
5,奅
5,奇
5,奈
5,奉
6,奎
6,奏
6,奐
6,契
6,奓
6,奔
6,奕
7,奊
7,套
7,奘
7,奚
8,奜
9,奠
9,奡
9,奢
10,奧
11,奩
11,奪
11,奫
12,奭
13,奮
15,奰
19,奱
21,奲
