筆畫數,漢字
0,儿
1,兀
1,兀
2,允
2,元
3,兄
4,充
4,兆
4,兇
4,先
4,光
5,克
5,兌
5,免
6,兒
6,兔
6,兕
7,兗
8,党
9,兜
10,兟
12,兢
