筆畫數,漢字
0,禾
2,禿
2,秀
2,私
3,秅
3,秈
3,秉
4,秋
4,种
4,秎
4,秏
4,科
4,秒
4,秕
4,秖
5,秘
5,秜
5,秝
5,秞
5,租
5,秠
5,秣
5,秤
5,秦
5,秧
5,秩
5,秪
5,秫
5,秬
5,秭
5,秮
6,秶
6,秷
6,秸
6,秺
6,移
7,稀
7,稂
7,稃
7,稄
7,稅
7,稈
7,稊
7,程
7,稌
7,稍
8,稐
8,稑
8,稒
8,稓
8,稔
8,稕
8,稗
8,稘
8,稙
8,稚
8,稛
8,稜
8,稞
8,稟
8,稠
8,稢
9,稦
9,稨
9,稫
9,種
9,稯
9,稰
9,稱
10,稷
10,稹
10,稻
10,稼
10,稽
10,稿
10,穀
11,穄
11,穆
11,穇
11,穈
11,穊
11,穋
11,穌
11,積
11,穎
12,穔
12,穖
12,穗
12,穘
12,穚
12,穛
12,穜
13,穟
13,穠
13,穡
13,穢
14,穧
14,穨
14,穩
14,穫
15,穬
15,穭
15,穮
17,穰
18,穱
