筆畫數,漢字
0,一
1,丁
1,丂
1,七
2,万
2,丈
2,三
2,上
2,下
2,丌
3,不
3,与
3,丏
3,丐
3,丑
3,冇
4,且
4,丕
4,世
4,丘
4,丙
5,丞
5,丟
7,並
