筆畫數,漢字
0,豕
1,豖
3,豗
4,豚
4,豜
4,豝
5,豟
5,象
6,豢
6,豤
6,豥
6,豦
7,豨
7,豩
7,豪
9,豫
9,豬
9,豭
10,豯
10,豰
10,豱
10,豲
10,豳
11,豵
12,豷
13,豶
