筆畫數,漢字
0,阜
2,阞
3,阠
3,阡
3,阢
3,阣
3,阤
4,阨
4,阪
4,阬
4,阭
4,阮
4,阯
4,阰
4,阱
4,防
5,阹
5,阺
5,阻
5,阼
5,阽
5,阿
5,陀
5,陂
5,陃
5,附
6,陊
6,陋
6,陌
6,降
6,陎
6,陏
6,限
6,陑
6,陓
6,陔
7,陘
7,陛
7,陜
7,陝
7,陞
7,陟
7,陡
7,院
7,陣
7,除
8,陪
8,陫
8,陬
8,陭
8,陯
8,陰
8,陱
8,陲
8,陳
8,陴
8,陵
8,陶
8,陷
8,陸
9,陼
9,陽
9,陾
9,隀
9,隃
9,隄
9,隅
9,隆
9,隇
9,隈
9,隉
9,隊
9,隋
9,隍
9,階
10,隑
10,隒
10,隓
10,隔
10,隕
10,隗
10,隘
10,隙
11,際
11,障
11,隞
11,隡
12,隢
12,隤
13,隧
13,隨
13,隩
13,險
14,隬
14,隮
14,隰
14,隱
15,隳
16,隴
