筆畫數,漢字
0,力
3,功
3,加
4,劣
4,劦
5,助
5,努
5,劫
5,劬
5,劭
5,劮
6,劻
6,劼
6,劾
7,勀
7,勁
7,勂
7,勃
7,勇
7,勉
8,勍
9,勒
9,勓
9,動
9,勖
9,勗
9,勘
9,務
10,勛
10,勝
10,勞
11,募
11,勠
11,勢
11,勣
11,勤
11,勦
12,勩
12,勫
13,勯
13,勰
13,勱
14,勳
15,勴
15,勵
17,勷
17,勸
