筆畫數,漢字
0,耳
1,耴
2,耵
3,耶
3,耷
4,耹
4,耽
4,耾
4,耿
5,聃
5,聆
5,聇
5,聈
5,聊
6,聏
6,聐
6,聑
6,聒
7,聖
7,聘
8,聚
8,聜
8,聝
8,聞
9,聤
9,聧
10,聬
11,聯
11,聰
11,聱
11,聲
11,聳
12,聵
12,聶
12,職
13,聸
14,聹
16,聽
16,聾
